country,date,value,indicator,source
Brazil,2012,21.4172253693275,investment_gdp,World Bank
Brazil,2011,21.826271117187,investment_gdp,World Bank
Brazil,2010,21.801321557926,investment_gdp,World Bank
Brazil,2009,18.7961350295102,investment_gdp,World Bank
Brazil,2008,21.6193828522601,investment_gdp,World Bank
Brazil,2007,19.8193259823578,investment_gdp,World Bank
Brazil,2006,17.8164738802739,investment_gdp,World Bank
Brazil,2005,17.2048834481574,investment_gdp,World Bank
Brazil,2004,17.9125683419391,investment_gdp,World Bank
Brazil,2003,16.8566883977988,investment_gdp,World Bank
Brazil,2002,17.4490794845036,investment_gdp,World Bank
Brazil,2001,18.7418602932515,investment_gdp,World Bank
Brazil,2000,18.90311926897,investment_gdp,World Bank
China,2024,40.6111616668625,investment_gdp,World Bank
China,2023,41.1297102455381,investment_gdp,World Bank
China,2022,42.3554333470499,investment_gdp,World Bank
China,2021,42.6822612949312,investment_gdp,World Bank
China,2020,42.5723735094229,investment_gdp,World Bank
China,2019,42.6695374085222,investment_gdp,World Bank
China,2018,43.313827489682,investment_gdp,World Bank
China,2017,42.5497375507577,investment_gdp,World Bank
China,2016,42.1386166189127,investment_gdp,World Bank
China,2015,42.7349872564364,investment_gdp,World Bank
China,2014,45.3115352657107,investment_gdp,World Bank
China,2013,45.9224093546636,investment_gdp,World Bank
China,2012,45.8169211701107,investment_gdp,World Bank
China,2011,46.2703012824496,investment_gdp,World Bank
China,2010,46.1023443345586,investment_gdp,World Bank
China,2009,44.9282638913962,investment_gdp,World Bank
China,2008,41.9607249432501,investment_gdp,World Bank
China,2007,40.2220879226288,investment_gdp,World Bank
China,2006,39.6897003482818,investment_gdp,World Bank
China,2005,40.178086700104,investment_gdp,World Bank
China,2004,41.6343741627493,investment_gdp,World Bank
China,2003,39.4280130265115,investment_gdp,World Bank
China,2002,36.0687816828708,investment_gdp,World Bank
China,2001,35.523858010134,investment_gdp,World Bank
China,2000,33.6326827140045,investment_gdp,World Bank
Germany,2024,21.4994328905028,investment_gdp,World Bank
Germany,2023,21.994283425489,investment_gdp,World Bank
Germany,2022,23.2760146288029,investment_gdp,World Bank
Germany,2021,22.6730557200041,investment_gdp,World Bank
Germany,2020,21.7290304632077,investment_gdp,World Bank
Germany,2019,21.381259046499,investment_gdp,World Bank
Germany,2018,21.6503641494105,investment_gdp,World Bank
Germany,2017,20.6909762954118,investment_gdp,World Bank
Germany,2016,19.7122567843741,investment_gdp,World Bank
Germany,2015,19.4978020945699,investment_gdp,World Bank
Germany,2014,20.139488753447,investment_gdp,World Bank
Germany,2013,19.7883815690324,investment_gdp,World Bank
Germany,2012,19.4724714926695,investment_gdp,World Bank
Germany,2011,21.2669872693317,investment_gdp,World Bank
Germany,2010,19.5310600093299,investment_gdp,World Bank
Germany,2009,18.0064315128089,investment_gdp,World Bank
Germany,2008,20.8867329914107,investment_gdp,World Bank
Germany,2007,20.7873433455798,investment_gdp,World Bank
Germany,2006,19.897946566207,investment_gdp,World Bank
Germany,2005,18.7355259254163,investment_gdp,World Bank
Germany,2004,19.0213864564072,investment_gdp,World Bank
Germany,2003,19.5766263092364,investment_gdp,World Bank
Germany,2002,20.151752302821,investment_gdp,World Bank
Germany,2001,22.7645716524028,investment_gdp,World Bank
Germany,2000,23.9639660790924,investment_gdp,World Bank
United Kingdom,2024,19.1197244388535,investment_gdp,World Bank
United Kingdom,2023,18.4594014019513,investment_gdp,World Bank
United Kingdom,2022,18.3468561370256,investment_gdp,World Bank
United Kingdom,2021,18.8987416108827,investment_gdp,World Bank
United Kingdom,2020,18.2807146353402,investment_gdp,World Bank
United Kingdom,2019,19.0285140310906,investment_gdp,World Bank
United Kingdom,2018,18.8761161911788,investment_gdp,World Bank
United Kingdom,2017,19.1317371265417,investment_gdp,World Bank
United Kingdom,2016,18.5956388685899,investment_gdp,World Bank
United Kingdom,2015,18.4755209500336,investment_gdp,World Bank
United Kingdom,2014,18.4324178455585,investment_gdp,World Bank
United Kingdom,2013,17.1697393956196,investment_gdp,World Bank
United Kingdom,2012,16.5145890011547,investment_gdp,World Bank
United Kingdom,2011,16.491680863741,investment_gdp,World Bank
United Kingdom,2010,16.6181160375508,investment_gdp,World Bank
United Kingdom,2009,15.9866102776379,investment_gdp,World Bank
United Kingdom,2008,18.2886587771819,investment_gdp,World Bank
United Kingdom,2007,19.1749332518758,investment_gdp,World Bank
United Kingdom,2006,18.909666594501,investment_gdp,World Bank
United Kingdom,2005,18.4132680657531,investment_gdp,World Bank
United Kingdom,2004,18.1006116145736,investment_gdp,World Bank
United Kingdom,2003,18.3223472121232,investment_gdp,World Bank
United Kingdom,2002,18.6991795058955,investment_gdp,World Bank
United Kingdom,2001,18.7962716702215,investment_gdp,World Bank
United Kingdom,2000,18.9469377484139,investment_gdp,World Bank
India,2024,32.9141372549127,investment_gdp,World Bank
India,2023,33.3623103638844,investment_gdp,World Bank
India,2022,33.6192585388984,investment_gdp,World Bank
India,2021,32.1158221755014,investment_gdp,World Bank
India,2020,28.9223840080659,investment_gdp,World Bank
India,2019,30.0961975685688,investment_gdp,World Bank
India,2018,32.3432182154485,investment_gdp,World Bank
India,2017,30.9821728344733,investment_gdp,World Bank
India,2016,30.172690580036,investment_gdp,World Bank
India,2015,32.1167301358276,investment_gdp,World Bank
India,2014,34.2678056268836,investment_gdp,World Bank
India,2013,34.0231978997548,investment_gdp,World Bank
India,2012,38.3474156730403,investment_gdp,World Bank
India,2011,39.590421855219,investment_gdp,World Bank
India,2010,39.7856241847736,investment_gdp,World Bank
India,2009,39.2567917551336,investment_gdp,World Bank
India,2008,38.4224196528192,investment_gdp,World Bank
India,2007,41.9507982267334,investment_gdp,World Bank
India,2006,38.9985063717532,investment_gdp,World Bank
India,2005,37.4282640165983,investment_gdp,World Bank
India,2004,35.0964917017773,investment_gdp,World Bank
India,2003,30.8396999424416,investment_gdp,World Bank
India,2002,30.2513001207186,investment_gdp,World Bank
India,2001,29.9078889827325,investment_gdp,World Bank
India,2000,25.677316683955,investment_gdp,World Bank
United States,2024,21.8410127699649,investment_gdp,World Bank
United States,2023,21.8792709647143,investment_gdp,World Bank
United States,2022,22.2944256402277,investment_gdp,World Bank
United States,2021,21.6682502425803,investment_gdp,World Bank
United States,2020,21.7174460747964,investment_gdp,World Bank
United States,2019,21.8309630674538,investment_gdp,World Bank
United States,2018,21.6987608435503,investment_gdp,World Bank
United States,2017,21.3021477015707,investment_gdp,World Bank
United States,2016,21.0106376645574,investment_gdp,World Bank
United States,2015,21.5198755166573,investment_gdp,World Bank
United States,2014,20.969620342419,investment_gdp,World Bank
United States,2013,20.4246273846192,investment_gdp,World Bank
United States,2012,19.950723147015,investment_gdp,World Bank
United States,2011,19.0335432552974,investment_gdp,World Bank
United States,2010,18.6722216698461,investment_gdp,World Bank
United States,2009,17.7687557814347,investment_gdp,World Bank
United States,2008,21.0374941906914,investment_gdp,World Bank
United States,2007,22.5575778342408,investment_gdp,World Bank
United States,2006,23.5375233223135,investment_gdp,World Bank
United States,2005,23.3757146806707,investment_gdp,World Bank
United States,2004,22.652150581142,investment_gdp,World Bank
United States,2003,21.7456431157622,investment_gdp,World Bank
United States,2002,21.7226504088227,investment_gdp,World Bank
United States,2001,22.1767205993556,investment_gdp,World Bank
United States,2000,23.6783758995788,investment_gdp,World Bank
